9999,9999
9999,9999
3,160
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
2,150
9999,9999
9999,9999
31,140
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
3,160
9999,9999
9999,9999
9,45
9999,9999
9999,9999
9999,9999
3,150
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9,86
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
2,89
9999,9999
9999,9999
9999,9999
23,160
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
9999,9999
